GeneID,gene,index
26290,GALNT8,3264
26292,MYCBP,5533
26297,SERGEF,7975
26330,GAPDHS,3271
26353,HSPB8,3982
26354,GNL3,3465
26468,LHX6,4777
26469,PTPN18,7136
26470,SEZ6L2,8015
26472,PPP1R14B,6859
26476,OR10J1,6151
26504,CNNM4,1755
26505,CNNM3,1754
26507,CNNM1,1753
26508,HEYL,3786
26509,MYOF,5583
26512,INTS6,4238
26515,TIMM10B,9038
26517,TIMM13,9039
26519,TIMM10,9037
26520,TIMM9,9049
26521,TIMM8B,9048
26523,AGO1,240
26524,LATS2,4706
26525,IL36RN,4172
26528,DAZAP1,2157
26548,ITGB1BP2,4318
26574,AATF,16
26575,RGS17,7475
26577,PCOLCE2,6342
26580,BSCL2,985
26586,CKAP2,1635
26610,ELP4,2680
26747,NUFIP1,6070
26762,HAVCR1,3718
26873,OPLAH,6141
26953,RANBP6,7304
26958,COPG2,1841
26959,HBP1,3727
26960,NBEA,5652
26984,SEC22A,7923
26985,AP3M1,458
26986,PABPC1,6228
26993,AKAP8L,297
26994,RNF11,7549
27000,DNAJC2,2377
27005,USP21,9639
27006,FGF22,3036
27010,TPK1,9243
27012,KCNV1,4455
27018,BEX3,901
27019,DNAI1,2358
27020,NPTN,5967
27022,FOXD3,3127
27030,MLH3,5264
27031,NPHP3,5951
27033,ZBTB32,9916
27034,ACAD8,62
27035,NOX1,5934
27040,LAT,4703
27042,UTP25,9668
27043,PELP1,6430
27044,SND1,8366
27063,ANKRD1,412
27068,PPA2,6814
27071,DAPP1,2155
27072,VPS41,9751
27076,LYPD3,4936
27077,B9D1,816
27087,B3GAT1,795
27089,UQCRQ,9615
27090,ST6GALNAC4,8617
27091,CACNG5,1070
27092,CACNG4,1069
27095,TRAPPC3,9281
27097,TAF5L,8836
27101,CACYBP,1074
27102,EIF2AK1,2608
27109,DMAC2L,2332
27113,BBC3,847
27115,PDE7B,6379
27124,INPP5J,4218
27125,AFF4,229
27127,SMC1B,8316
27128,CYTH4,2141
27129,HSPB7,3981
27130,INVS,4243
27131,SNX5,8405
27133,KCNH5,4421
27134,TJP3,9061
27141,CIDEB,1621
27148,STK36,8663
27152,INTU,4242
27154,BRPF3,982
27158,NDOR1,5697
27159,CHIA,1552
27161,AGO2,241
27164,SALL3,7819
27165,GLS2,3412
27166,PRELID1,6931
27173,SLC39A1,8225
27175,TUBG2,9428
27178,IL37,4173
27183,VPS4A,9752
27185,DISC1,2309
27190,IL17B,4132
27198,HCAR1,3730
27229,TUBGCP4,9431
27230,SERP1,7978
27232,GNMT,3467
27235,COQ2,1853
27236,ARFIP1,535
27237,ARHGEF16,575
27238,GPKOW,3524
27241,BBS9,856
27242,TNFRSF21,9153
27243,CHMP2A,1562
27246,RNF115,7551
27247,NFU1,5816
27248,ERLEC1,2779
27249,MMADHC,5278
27250,PDCD4,6358
27252,KLHL20,4568
27257,LSM1,4894
27258,LSM3,4900
27286,SRPX2,8558
27287,VENTX,9709
27289,RND1,7545
27292,DIMT1,2304
27295,PDLIM3,6400
27297,CRCP,1922
27300,ZNF544,10123
27301,APEX2,477
27302,BMP10,935
27304,MOCS3,5313
27306,HPGDS,3921
27314,RAB30,7222
27315,PGAP2,6474
27316,RBMX,7383
27327,TNRC6A,9190
27329,ANGPTL3,403
27330,RPS6KA6,7721
27332,ZNF638,10165
27333,GOLIM4,3484
27335,EIF3K,2630
27336,HTATSF1,3987
27338,UBE2S,9511
27339,PRPF19,7000
27340,UTP20,9666
27343,POLL,6755
27345,KCNMB4,4443
27346,TMEM97,9122
27347,STK39,8666
27348,TOR1B,9222
27349,MCAT,5097
27352,SGSM3,8059
27429,HTRA2,4007
27430,MAT2B,5064
27434,POLM,6756
27436,EML4,2695
27443,CECR2,1447
27445,PCLO,6336
28227,PPP2R3B,6886
28514,DLL1,2326
28951,TRIB2,9301
28956,LAMTOR2,4692
28957,MRPS28,5413
28959,TMEM176B,9108
28960,DCPS,2187
28962,OSTM1,6188
28964,GIT1,3379
28966,SNX24,8401
28970,C11orf54,1013
28972,SPCS1,8463
28973,MRPS18B,5403
28976,ACAD9,63
28977,MRPL42,5380
28981,IFT81,4088
28984,RGCC,7463
28985,MCTS1,5120
28986,MAGEH1,4970
28987,NOB1,5896
28988,DBNL,2163
28989,NTMT1,6038
28991,COMMD5,1832
28992,MACROD1,4951
28996,HIPK2,3807
28998,MRPL13,5352
28999,KLF15,4557
29028,ATAD2,657
29071,C1GALT1C1,1017
29072,SETD2,8007
29074,MRPL18,5357
29078,NDUFAF4,5720
29079,MED4,5163
29080,CCDC59,1193
29082,CHMP4A,1564
29085,PHPT1,6521
29086,BABAM1,819
29088,MRPL15,5354
29090,TIMM21,9042
29091,STXBP6,8714
29093,MRPL22,5362
29095,ORMDL2,6175
29098,RANGRF,7307
29101,SSU72,8597
29102,DROSHA,2456
29103,DNAJC15,2375
29106,SCG3,7866
29107,NXT1,6102
29108,PYCARD,7177
29109,FHOD1,3059
29110,TBK1,8884
29115,SAP30BP,7828
29116,MYLIP,5565
29117,BRD7,970
29118,DDX25,2223
29119,CTNNA3,2024
29121,CLEC2D,1678
29126,CD274,1298
29127,RACGAP1,7261
29128,UHRF1,9572
29760,BLNK,922
29761,USP25,9641
29763,PACSIN3,6236
29765,TMOD4,9128
29766,TMOD3,9127
29767,TMOD2,9126
29775,CARD10,1131
29777,ABT1,55
29780,PARVB,6293
29781,NCAPH2,5663
29785,CYP2S1,2127
29789,OLA1,6127
29796,UQCR10,9608
29799,YPEL1,9896
29801,ZDHHC8,9930
29803,REPIN1,7431
29841,GRHL1,3566
29843,SENP1,7967
29844,TFPT,8981
29851,ICOS,4030
29855,UBN1,9526
29880,ALG5,344
29881,NPC1L1,5943
29882,ANAPC2,395
29883,CNOT7,1764
29886,SNX8,8408
29888,STRN4,8687
29889,GNL2,3464
29890,RBM15B,7366
29894,CPSF1,1903
29896,TRA2A,9259
29899,GPSM2,3551
29903,CCDC106,1188
29904,EEF2K,2574
29906,ST8SIA5,8622
29911,HOOK2,3890
29914,UBIAD1,9520
29915,HCFC2,3733
29916,SNX11,8395
29920,PYCR2,7179
29922,NME7,5882
29924,EPN1,2750
29926,GMPPA,3425
29927,SEC61A1,7935
29928,TIMM22,9043
29934,SNX12,8396
29935,RPA4,7616
29940,DSE,2462
29941,PKN3,6614
29945,ANAPC4,396
29946,SERTAD3,8001
29947,DNMT3L,2399
29952,DPP7,2434
29954,POMT2,6795
29956,CERS2,1495
29957,SLC25A24,8182
29958,DMGDH,2337
29959,NRBP1,5999
29960,MRM2,5346
29966,STRN3,8686
29967,LRP12,4870
29968,PSAT1,7024
29974,A1CF,1
29978,UBQLN2,9529
29979,UBQLN1,9528
29982,NRBF2,5998
29984,RHOD,7504
29986,SLC39A2,8230
29988,SLC2A8,8202
29992,PILRA,6575
29993,PACSIN1,6234
29995,LMCD1,4820
29997,NOP53,5922
30000,TNPO2,9187
30001,ERO1A,2783
30008,EFEMP2,2577
30009,TBX21,8895
30011,SH3KBP1,8075
30061,SLC40A1,8239
30816,ERVW-1,2788
30818,KCNIP3,4424
30819,KCNIP2,4423
30820,KCNIP1,4422
30827,CXXC1,2089
30832,ZNF354C,10066
30833,NT5C,6028
30835,CD209,1290
30836,DNTTIP2,2402
30844,EHD4,2600
30845,EHD3,2599
30846,EHD2,2598
30849,PIK3R4,6571
30851,TAX1BP3,8868
30968,STOML2,8673
43847,KLK14,4580
43849,KLK12,4578
49856,WRAP73,9838
49860,CRNN,1949
50484,RRM2B,7739
50485,SMARCAL1,8307
50487,PLA2G3,6627
50488,MINK1,5249
50489,CD207,1289
50506,DUOX2,2481
50507,NOX4,5935
50509,COL5A3,1815
50511,SYCP3,8762
50512,PODXL2,6733
50515,CHST11,1600
50616,IL22,4157
50617,ATP6V0A4,733
50618,ITSN2,4340
50619,DEF6,2243
50628,GEMIN4,3332
50632,CALY,1092
50649,ARHGEF4,582
50650,ARHGEF3,581
50674,NEUROG3,5790
50717,DCAF8,2178
50807,ASAP1,627
50808,AK3,283
50813,COPS7A,1848
50814,NSDHL,6017
50837,TAS2R7,8865
50839,TAS2R10,8862
50848,F11R,2868
50852,TRAT1,9288
50855,PARD6A,6276
50859,SPOCK3,8493
50863,NTM,6037
50865,HEBP1,3757
50937,CDON,1427
50943,FOXP3,3142
50944,SHANK1,8079
50945,TBX22,8896
50964,SOST,8428
50999,TMED5,9099
51001,MTERF3,5462
51002,TPRKB,9252
51003,MED31,5162
51004,COQ6,1857
51006,SLC35C2,8221
51008,ASCC1,632
51009,DERL2,2267
51010,EXOSC3,2846
51012,PRELID3B,6933
51013,EXOSC1,2843
51014,TMED7,9100
51018,RRP15,7743
51019,WASHC3,9779
51021,MRPS16,5400
51022,GLRX2,3408
51023,MRPS18C,5404
51024,FIS1,3064
51025,PAM16,6256
51027,BOLA1,953
51028,VPS36,9745
51030,TVP23B,9441
51031,GLOD4,3400
51035,UBXN1,9536
51042,ZNF593,10145
51043,ZBTB7B,9919
51053,GMNN,3424
51056,LAP3,4695
51058,ZNF691,10187
51060,TXNDC12,9454
51062,ATL1,685
51065,RPS27L,7708
51067,YARS2,9878
51068,NMD3,5876
51069,MRPL2,5359
51070,NOSIP,5928
51072,MEMO1,5179
51073,MRPL4,5377
51074,APIP,481
51077,FCF1,2993
51079,NDUFA13,5707
51081,MRPS7,5421
51082,POLR1D,6761
51084,CRYL1,1964
51085,MLXIPL,5274
51086,TNNI3K,9181
51088,KLHL5,4575
51090,PLLP,6673
51091,SEPSECS,7973
51094,ADIPOR1,204
51095,TRNT1,9352
51096,UTP18,9665
51097,SCCPDH,7861
51098,IFT52,4084
51099,ABHD5,42
51100,SH3GLB1,8073
51102,MECR,5137
51103,NDUFAF1,5717
51106,TFB1M,8970
51107,APH1A,478
51109,RDH11,7406
51111,KMT5B,4602
51112,TRAPPC12,9277
51114,ZDHHC9,9931
51116,MRPS2,5405
51117,COQ4,1855
51118,UTP11,9661
51119,SBDS,7844
51121,RPL26L1,7646
51125,GOLGA7,3482
51126,NAA20,5605
51127,TRIM17,9308
51128,SAR1B,7831
51129,ANGPTL4,404
51131,PHF11,6503
51132,RLIM,7534
51133,KCTD3,4461
51138,COPS4,1845
51141,INSIG2,4224
51142,CHCHD2,1533
51143,DYNC1LI1,2504
51144,HSD17B12,3953
51146,A4GNT,4
51147,ING4,4202
51151,SLC45A2,8241
51154,MRTO4,5424
51155,JPT1,4364
51156,SERPINA10,7980
51160,VPS28,9739
51163,DBR1,2165
51164,DCTN4,2193
51166,AADAT,7
51172,NAGPA,5627
51174,TUBD1,9425
51175,TUBE1,9426
51176,LEF1,4746
51179,HAO2,3703
51181,DCXR,2199
51182,HSPA14,3967
51184,GPN3,3527
51185,CRBN,1921
51187,RSL24D1,7752
51191,HERC5,3773
51192,CKLF,1640
51194,IPO11,4249
51196,PLCE1,6646
51199,NIN,5837
51202,DDX47,2233
51203,NUSAP1,6095
51204,TACO1,8813
51206,GP6,3501
51208,CLDN18,1661
51213,LUZP4,4924
51218,GLRX5,3410
51222,ZNF219,10015
51224,ELOA2,2667
51225,ABI3,46
51226,COPZ2,1852
51227,PIGP,6549
51230,PHF20,6508
51231,VRK3,9759
51234,EMC4,2686
51237,MZB1,5596
51241,COX16,1870
51246,SHISA5,8086
51247,PAIP2,6246
51248,PDZD11,6417
51253,MRPL37,5374
51256,TBC1D7,8877
51258,MRPL51,5387
51259,TMEM216,9112
51263,MRPL30,5368
51264,MRPL27,5365
51266,CLEC1B,1676
51268,PIPOX,6590
51270,TFDP3,8974
51271,UBAP1,9485
51272,BET1L,898
51280,GOLM1,3485
51282,SCAND1,7854
51284,TLR7,9084
51289,RXFP3,7784
51290,ERGIC2,2776
51291,GMIP,3422
51292,GMPR2,3427
51295,ECSIT,2548
51297,BPIFA1,957
51299,NRN1,6008
51300,TIMMDC1,9050
51305,KCNK9,4439
51306,FAM13B,2906
51308,REEP2,7416
51310,SLC22A17,8170
51311,TLR8,9085
51314,NME8,5883
51317,PHF21A,6509
51318,MRPL35,5372
51319,RSRC1,7755
51320,MEX3C,5193
51322,WAC,9769
51327,AHSP,270
51330,TNFRSF12A,9145
51332,SPTBN5,8523
51333,ZNF771,10217
51335,NGRN,5827
51338,MS4A4A,5428
51339,DACT1,2147
51340,CRNKL1,1948
51343,FZR1,3204
51347,TAOK3,8853
51350,KRT76,4657
51360,MBTPS2,5090
51361,HOOK1,3889
51362,CDC40,1359
51363,CHST15,1604
51366,UBR5,9534
51367,POP5,6800
51368,TEX264,8962
51371,POMP,6793
51373,MRPS17,5401
51375,SNX7,8407
51377,UCHL5,9543
51378,ANGPT4,402
51380,CSAD,1968
51382,ATP6V1D,745
51384,WNT16,9827
51385,ZNF589,10143
51386,EIF3L,2631
51388,NIP7,5840
51393,TRPV2,9368
51398,WDR83OS,9805
51399,TRAPPC4,9283
51406,NOL7,5910
51412,ACTL6B,121
51422,PRKAG2,6953
51426,POLK,6754
51428,DDX41,2230
51429,SNX9,8409
51433,ANAPC5,397
51434,ANAPC7,398
51435,SCARA3,7856
51439,FAM8A1,2914
51442,VGLL1,9712
51444,RNF138,7558
51447,IP6K2,4245
51454,GULP1,3672
51455,REV1,7441
51465,UBE2J1,9503
51466,EVL,2829
51474,LIMA1,4791
51477,ISYNA1,4297
51478,HSD17B7,3957
51479,ANKFY1,408
51491,NOP16,5920
51493,RTCB,7758
51497,NELFCD,5771
51499,TRIAP1,9299
51501,HIKESHI,3802
51503,CWC15,2064
51504,TRMT112,9348
51510,CHMP5,1567
51512,GTSE1,3662
51513,ETV7,2821
51514,DTL,2471
51517,NCKIPSD,5674
51523,CXXC5,2090
51524,TMEM138,9104
51529,ANAPC11,391
51534,VTA1,9761
51540,SCLY,7871
51547,SIRT7,8121
51548,SIRT6,8120
51550,CINP,1625
51552,RAB14,7206
51555,PEX5L,6451
51560,RAB6B,7250
51561,IL23A,4160
51562,MBIP,5080
51564,HDAC7,3750
51567,TDP2,8931
51569,UFM1,9553
51573,GDE1,3321
51574,LARP7,4700
51575,ESF1,2793
51582,AZIN1,785
51585,PCF11,6327
51586,MED15,5146
51588,PIAS4,6533
51592,TRIM33,9321
51593,SRRT,8563
51599,LSR,4907
51601,LIPT1,4812
51602,NOP58,5924
51604,PIGT,6553
51605,TRMT6,9349
51606,ATP6V1H,752
51608,GET4,3338
51614,ERGIC3,2777
51616,TAF9B,8843
51622,CCZ1,1271
51626,DYNC2LI1,2506
51637,RTRAF,7770
51639,SF3B6,8025
51642,MRPL48,5384
51645,PPIL1,6836
51649,MRPS23,5408
51650,MRPS33,5416
51651,PTRH2,7162
51655,RASD1,7335
51659,GINS2,3372
51661,FKBP7,3075
51663,ZFR,9948
51667,NUB1,6049
51669,SARAF,7832
51684,SUFU,8720
51686,OAZ3,6111
51690,LSM7,4904
51691,LSM8,4905
51692,CPSF3,1905
51693,TRAPPC2L,9280
51699,VPS29,9740
51700,CYB5R2,2094
51701,NLK,5864
51703,ACSL5,108
51706,CYB5R1,2093
51715,RAB23,7214
51719,CAB39,1044
51720,UIMC1,9574
51725,FBXO40,2975
51726,DNAJB11,2365
51727,CMPK1,1729
51728,POLR3K,6786
51729,WBP11,9783
51735,RAPGEF6,7320
51738,GHRL,3365
51741,WWOX,9845
51744,CD244,1294
51747,LUC7L3,4921
51750,RTEL1,7759
51755,CDK12,1401
51763,INPP5K,4219
51764,GNG13,3454
51765,STK26,8660
51773,RSF1,7750
51776,MAP3K20,5017
51778,MYOZ2,5589
51804,SIX4,8125
51805,COQ3,1854
51806,CALML5,1087
51807,TUBA8,9414
51808,PHAX,6494
51809,GALNT7,3263
53335,BCL11A,870
53339,BTBD1,991
53340,SPA17,8445
53343,NUDT9,6068
53345,TM6SF2,9087
53347,UBASH3A,9487
53354,PANK1,6259
53371,NUP54,6087
53405,CLIC5,1693
53407,STX18,8697
53615,MBD3,5075
53616,ADAM22,154
53630,BCO1,884
53632,PRKAG3,6954
53635,PTOV1,7127
53637,S1PR5,7812
53822,FXYD7,3190
53829,P2RY13,6214
53831,GPR84,3547
53832,IL20RA,4155
53833,IL20RB,4156
53834,FGFRL1,3051
53841,CDHR5,1396
53842,CLDN22,1664
53905,DUOX1,2480
53916,RAB4B,7245
53917,RAB24,7215
53918,PELO,6429
53919,SLCO1C1,8275
53938,PPIL3,6838
53942,CNTN5,1777
53944,CSNK1G1,1988
53947,A4GALT,3
53981,CPSF2,1904
54014,BRWD1,984
54102,CLIC6,1694
54106,TLR9,9086
54107,POLE3,6748
54108,CHRAC1,1577
54148,MRPL39,5376
54165,DCUN1D1,2197
54187,NANS,5635
54205,CYCS,2100
54206,ERRFI1,2787
54209,TREM2,9293
54210,TREM1,9292
54221,SNTG2,8389
54331,GNG2,3455
54332,GDAP1,3320
54344,DPM3,2431
54361,WNT4,9832
54363,HAO1,3702
54386,TERF2IP,8954
54413,NLGN3,5862
54429,TAS2R5,8864
54431,DNAJC10,2373
54432,YIPF1,9886
54433,GAR1,3273
54434,SSH1,8583
54442,KCTD5,4462
54443,ANLN,419
54457,TAF7L,8840
54460,MRPS21,5406
54461,FBXW5,2986
54463,RETREG1,7439
54464,XRN1,9873
54471,MIEF1,5241
54472,TOLLIP,9199
54474,KRT20,4629
54475,NLE1,5859
54476,RNF216,7575
54478,PIMREG,6577
54480,CHPF2,1575
54487,DGCR8,2275
54496,PRMT7,6986
54498,SMOX,8333
54499,TMCO1,9093
54509,RHOF,7505
54512,EXOSC4,2847
54514,DDX4,2229
54516,MTRF1L,5493
54518,APBB1IP,470
54534,MRPL50,5386
54536,EXOC6,2839
54538,ROBO4,7599
54539,NDUFB11,5726
54541,DDIT4,2207
54543,TOMM7,9209
54545,MTMR12,5477
54552,GNL3L,3466
54556,ING3,4201
54567,DLL4,2327
54575,UGT1A10,9560
54576,UGT1A8,9565
54577,UGT1A7,9564
54578,UGT1A6,9563
54583,EGLN1,2590
54600,UGT1A9,9566
54606,DDX56,2239
54623,PAF1,6238
54625,PARP14,6285
54657,UGT1A4,9562
54658,UGT1A1,9559
54659,UGT1A3,9561
54663,WDR74,9800
54675,CRLS1,1946
54677,CROT,1950
54680,ZNHIT6,10233
54700,RRN3,7740
54704,PDP1,6403
54714,CNGB3,1745
54715,RBFOX1,7358
54732,TMED9,9101
54737,MPHOSPH8,5326
54739,XAF1,9850
54741,LEPROT,4754
54751,FBLIM1,2944
54756,IL17RD,4137
54757,FAM20A,2908
54764,ZRANB1,10241
54776,PPP1R12C,6855
54778,RNF111,7550
54780,NSMCE4A,6025
54784,ALKBH4,351
54788,DNAJB12,2366
54795,TRPM4,9364
54797,MED18,5149
54799,MBTD1,5088
54800,KLHL24,4571
54801,HAUS6,3715
54806,AHI1,264
54808,DYM,2500
54810,GIPC2,3377
54811,ZNF562,10134
54815,GATAD2A,3286
54820,NDE1,5694
54821,ERCC6L,2770
54825,CDHR2,1395
54828,BCAS3,861
54830,NUP62CL,6090
54831,BEST2,896
54839,LRRC49,4877
54840,APTX,510
54843,SYTL2,8800
54845,ESRP1,2797
54850,FBXL12,2954
54851,ANKRD49,416
54852,PAQR5,6272
54856,GON4L,3488
54862,CC2D1A,1184
54863,TOR4A,9223
54866,PPP1R14D,6861
54872,PIGG,6542
54874,FNBP1L,3112
54875,CNTLN,1772
54876,DCAF16,2172
54878,DPP8,2435
54880,BCOR,885
54881,TEX10,8959
54884,RETSAT,7440
54888,NSUN2,6026
54890,ALKBH5,352
54891,INO80D,4212
54892,NCAPG2,5661
54894,RNF43,7585
54897,CASZ1,1156
54898,ELOVL2,2671
54902,TTC19,9399
54903,MKS1,5259
54904,NSD3,6016
54908,SPDL1,8466
54913,RPP25,7682
54918,CMTM6,1734
54921,CHTF8,1613
54922,RASIP1,7343
54927,CHCHD3,1534
54930,HAUS4,3713
54931,TRMT10C,9347
54934,KANSL2,4374
54937,SOHLH2,8420
54938,SARS2,7835
54939,COMMD4,1831
54941,RNF125,7553
54947,LPCAT2,4851
54948,MRPL16,5355
54949,SDHAF2,7910
54952,TRNAU1AP,9351
54957,TXNL4B,9461
54960,GEMIN8,3336
54961,SSH3,8585
54962,TIPIN,9055
54963,UCKL1,9545
54965,PIGX,6557
54971,BANP,836
54973,INTS11,4231
54982,CLN6,1705
54984,PINX1,6580
54988,ACSM5,111
54989,ZNF770,10216
54994,GID8,3367
54995,OXSM,6202
54997,TESC,8957
54998,AURKAIP1,773
55003,PAK1IP1,6249
55004,LAMTOR1,4691
55008,HERC6,3774
55010,PARPBP,6290
55011,PIH1D1,6559
55012,PPP2R3C,6887
55013,MCUB,5122
55014,STX17,8696
55015,PRPF39,7005
55031,USP47,9651
55035,NOL8,5911
55036,CCDC40,1192
55037,PTCD3,7093
55040,EPN3,2752
55048,VPS37C,9748
55052,MRPL20,5360
55054,ATG16L1,674
55055,ZWILCH,10248
55062,WIPI1,9816
55066,PDPR,6407
55070,DET1,2270
55072,RNF31,7579
55079,FEZF2,3017
55081,IFT57,4085
55082,ARGLU1,540
55083,KIF26B,4517
55090,MED9,5167
55094,GPATCH1,3508
55103,RALGPS2,7294
55107,ANO1,420
55109,AGGF1,236
55110,MAGOHB,4975
55114,ARHGAP17,546
55119,PRPF38B,7004
55120,FANCL,2925
55122,AKIRIN2,300
55124,PIWIL2,6600
55125,CEP192,1478
55127,HEATR1,3756
55128,TRIM68,9334
55129,ANO10,421
55131,RBM28,7373
55140,ELP3,2679
55142,HAUS2,3711
55143,CDCA8,1374
55144,LRRC8D,4883
55145,THAP1,9004
55147,RBM23,7370
55153,SDAD1,7899
55159,RFWD3,7455
55160,ARHGEF10L,571
55163,PNPO,6729
55164,SHQ1,8091
55165,CEP55,1484
55166,CENPQ,1465
55167,MSL2,5438
55168,MRPS18A,5402
55170,PRMT6,6985
55172,DNAAF2,2344
55173,MRPS10,5395
55174,INTS10,4230
55175,KLHL11,4566
55176,SEC61A2,7936
55177,RMDN3,7536
55178,MRM3,5347
55179,FAIM,2900
55182,RNF220,7576
55183,RIF1,7517
55188,RIC8B,7515
55191,NADSYN1,5621
55193,PBRM1,6310
55197,RPRD1A,7686
55200,PLEKHG6,6661
55201,MAP1S,5001
55204,GOLPH3L,3487
55207,ARL8B,605
55210,ATAD3A,658
55211,DPPA4,2437
55212,BBS7,855
55214,P3H2,6220
55215,FANCI,2924
55217,TMLHE,9124
55226,NAT10,5646
55229,PANK4,6261
55233,MOB1A,5308
55234,SMU1,8342
55236,UBA6,9481
55240,STEAP3,8650
55243,KIRREL1,4543
55244,SLC47A1,8242
55245,UQCC1,9606
55247,NEIL3,5763
55249,YY1AP1,9906
55250,ELP2,2678
55252,ASXL2,655
55256,ADI1,202
55257,MRGBP,5343
55268,ECHDC2,2542
55269,PSPC1,7084
55272,IMP3,4191
55274,PHF10,6502
55275,VPS53,9756
55276,PGM2,6487
55278,QRSL1,7193
55284,UBE2W,9514
55288,RHOT1,7509
55290,BRF2,972
55291,PPP6R3,6907
55294,FBXW7,2987
55297,CCDC91,1200
55299,BRIX1,976
55300,PI4K2B,6526
55303,GIMAP4,3369
55304,SPTLC3,8526
55308,DDX19A,2217
55312,RFK,7453
55320,MIS18BP1,5252
55323,LARP6,4699
55325,UFSP2,9554
55326,AGPAT5,248
55327,LIN7C,4805
55329,MNS1,5306
55330,BLOC1S4,926
55331,ACER3,78
55333,SYNJ2BP,8781
55334,SLC39A9,8236
55339,WDR33,9793
55341,LSG1,4893
55342,STRBP,8682
55343,SLC35C1,8220
55349,CHDH,1544
55352,COPRS,1842
55355,HJURP,3813
55357,TBC1D2,8872
55361,PI4K2A,6525
55365,TMEM176A,9107
55366,LGR4,4768
55367,PIDD1,6536
55388,MCM10,5108
55422,ZNF331,10055
55423,SIRPG,8114
55432,YOD1,9895
55435,AP1AR,442
55437,STRADB,8680
55454,CSGALNACT2,1978
55466,DNAJA4,2363
55471,NDUFAF7,5723
55486,PARL,6281
55500,ETNK1,2813
55501,CHST12,1601
55502,HES6,3777
55503,TRPV6,9371
55505,NOP10,5918
55508,SLC35E3,8222
55509,BATF3,842
55512,SMPD3,8336
55521,TRIM36,9323
55526,DHTKD1,2290
55527,FEM1A,3006
55529,PIP4P2,6585
55532,SLC30A10,8205
55534,MAML3,4984
55540,IL17RB,4135
55544,RBM38,7375
55553,SOX6,8438
55558,PLXNA3,6694
55559,HAUS7,3716
55567,DNAH3,2353
55568,GALNT10,3251
55571,CNOT11,1758
55572,FOXRED1,3144
55576,STAB2,8624
55577,NAGK,5625
55578,SUPT20H,8737
55582,KIF27,4518
55584,CHRNA9,1592
55588,MED29,5160
55591,VEZT,9710
55593,OTUD5,6191
55596,ZCCHC8,9926
55600,ITLN1,4331
55602,CDKN2AIP,1421
55604,CARMIL1,1139
55605,KIF21A,4512
55607,PPP1R9A,6875
55611,OTUB1,6190
55612,FERMT1,3012
55613,MTMR8,5484
55614,KIF16B,4502
55616,ASAP3,629
55620,STAP2,8633
55624,POMGNT1,6790
55626,AMBRA1,371
55627,SMPD4,8337
55629,PNRC2,6731
55630,SLC39A4,8231
55635,DEPDC1,2262
55636,CHD7,1542
55638,SYBU,8755
55643,BTBD2,992
55646,LYAR,4932
55650,PIGV,6555
55651,NHP2,5831
55653,BCAS4,862
55656,INTS8,4240
55657,ZNF692,10188
55659,ZNF416,10078
55660,PRPF40A,7007
55662,HIF1AN,3799
55663,ZNF446,10095
55664,CDC37L1,1358
55666,NPLOC4,5956
55667,DENND4C,2260
55669,MFN1,5201
55670,PEX26,6448
55671,PPP4R3A,6900
55676,SLC30A6,8208
55677,IWS1,4344
55679,LIMS2,4796
55681,SCYL2,7898
55683,KANSL3,4375
55689,YEATS2,9881
55690,PACS1,6233
55692,LUC7L,4920
55696,RBM22,7369
55697,VAC14,9676
55699,IARS2,4019
55701,ARHGEF40,583
55703,POLR3B,6778
55704,CCDC88A,1198
55705,IPO9,4255
55706,NDC1,5692
55707,NECAP2,5748
55711,FAR2,2928
55713,ZNF334,10057
55716,LMBR1L,4819
55717,WDR11,9788
55718,POLR3E,6781
55720,TSR1,9396
55722,CEP72,1487
55723,ASF1B,638
55726,INTS13,4233
55729,ATF7IP,667
55733,HHAT,3792
55735,DNAJC11,2374
55737,VPS35,9743
55738,ARFGAP1,530
55740,ENAH,2697
55742,PARVA,6292
55743,CHFR,1548
55745,AP5M1,466
55746,NUP133,6076
55748,CNDP2,1741
55749,CCAR1,1186
55753,OGDHL,6122
55754,TMEM30A,9116
55755,CDK5RAP2,1411
55756,INTS9,4241
55758,RCOR3,7403
55759,WDR12,9789
55760,DHX32,2293
55762,ZNF701,10193
55763,EXOC1,2833
55764,IFT122,4079
55768,NGLY1,5826
55770,EXOC2,2834
55775,TDP1,8930
55777,MBD5,5078
55786,ZNF415,10077
55787,TXLNG,9451
55789,DEPDC1B,2263
55790,CSGALNACT1,1977
55794,DDX28,2224
55800,SCN3B,7879
55801,IL26,4164
55802,DCP1A,2184
55803,ADAP2,172
55805,LRP2BP,4871
55808,ST6GALNAC1,8614
55809,TRERF1,9296
55811,ADCY10,175
55813,UTP6,9671
55814,BDP1,894
55815,TSNAXIP1,9388
55818,KDM3A,4472
55819,RNF130,7556
55823,VPS11,9732
55824,PAG1,6242
55825,PECR,6424
55827,DCAF6,2176
55829,SELENOS,7949
55832,CAND1,1109
55837,EAPP,2531
55839,CENPN,1462
55840,EAF2,2530
55843,ARHGAP15,545
55844,PPP2R2D,6884
55845,BRK1,977
55847,CISD1,1628
55850,USE1,9621
55851,PSENEN,7029
55854,ZC3H15,9920
55856,ACOT13,91
55857,KIZ,4549
55859,BEX1,899
55860,ACTR10,127
55862,ECHDC1,2541
55869,HDAC8,3751
55870,ASH1L,641
55876,GSDMB,3611
55888,ZKSCAN7,9964
55898,UNC45A,9588
55900,ZNF302,10046
